i,hs2,v
48,70,145509.4660146064
48,71,403206.8677275603
48,72,635012.610798778
48,73,463998.7268522304
48,74,188454.3261877038
48,75,7805.168276142329
48,76,4909229.870367121
48,78,832.5619622226804
48,79,577.4829889923567
48,80,938.912026450038
48,81,3656.664911192842
48,82,5083.247022485361
48,83,23453.7701146591
48,84,840872.7119180737
48,85,267914.0712658932
48,86,11395.2199498266
48,87,459398.693779937
48,88,34308.45600777119
48,89,17517.6759658223
48,90,49191.59888145211
48,91,43204.54515008861
48,92,105.4480016946327
48,93,89.37200267612934
48,94,49667.76891224203
48,95,8028.25200886419
48,96,1000.910005532554
48,97,3108.765019571409
50,1,4.050999918952584
50,2,977.1119986614212
50,3,368063.9258773746
50,4,3453.997067431104
50,5,6869.929972162354
50,6,81.06400104984641
50,7,28572.473825883
50,8,60302.52327698295
50,9,48270.97589939623
50,10,6733.578054381185
50,11,3088.929003527504
50,12,25483.21825752477
50,13,1159.434010550613
50,14,9244.940374493599
50,15,130715.4813971887
50,16,71193.56545146741
50,17,10636.44096217363
50,18,4040.795894572395
50,19,135537.1198406941
50,20,19408.96613830759
50,21,5225.758943940047
50,22,41242.10945916059
50,23,595.8450037480798
50,24,156262.2347158547
50,25,15627.71260646242
50,26,9458.137250028085
50,27,78771.90961304959
50,28,50799.28970523714
50,29,5400.07207782974
50,30,158733.1233993242
50,31,68.98899936676025
50,32,190.4269986004801
50,33,10574.01213602931
50,34,1531.865977176116
50,35,2734.89600865473
50,36,2.624999992549419
50,37,1.490000057267025
50,38,49577.68915867631
50,39,189729.9884744276
50,40,12923.74714253715
50,41,111362.5458573796
50,42,556839.9615009958
50,43,1350.118966560811
50,44,17872.94812213571
50,45,9.543000036850572
50,46,51876.60936198663
50,47,.9739999957382679
50,48,31246.15093718201
50,49,7234.497936634463
50,50,29.40299916709773
50,51,102.1200009922031
50,52,134427.2129108271
50,53,614381.0480155343
50,54,1921.361042961827
50,55,13562.97285368049
50,56,57775.72817057988
50,57,39168.73388560989
50,58,4018.961018614937
50,59,4786.251917429152
50,60,41153.12455780688
50,61,27470878.11169743
50,62,23425900.98596255
50,63,1122718.075682937
50,64,1653389.182823956
50,65,576285.2880206417
50,66,2572.38500710763
50,67,273970.7470618797
50,68,4244.25403119612
50,69,44237.24427881569
50,70,6980.620830111788
50,71,7281.393005086109
50,72,46931.82291617431
50,73,8461.223834299366
50,74,57115.49970676634
50,75,2796.127045035362
50,76,33561.15256288741
50,78,9
50,79,5629.500969392946
50,80,33.60600005881861
50,81,620.6450103670359
50,82,3369.200019409996
50,83,2422.052030074759
50,84,31028.50916998147
50,85,61164.94853949838
50,86,892.7150006145239
50,87,110665.5830245233
50,88,69038.10918654106
50,89,201.6279959743842
50,90,112959.8686982301
50,91,2638.295968855848
50,92,513.2759868986905
50,93,107.0680003622547
50,94,96537.55903414357
50,95,132279.1608744771
50,96,24416.88173310261
50,97,865.7669975206954
51,1,47729.46752762049
51,2,4496.283993510529
51,3,59082.65785128891
51,4,26083.85069806757
51,5,1212.339037608355
51,6,37605.44641528884
51,7,77129.14052255021
51,8,59397.94413853996
51,9,16701.23638863454
51,10,1669.978979861829
51,11,893.2559967560228
51,12,3814.17508719326
51,13,137.9179983239155
51,14,49.7499981969595
51,15,2715.247932047583
51,16,9129.870141131803
51,17,2518.842971217353
51,18,17557.29119460855
51,19,2812.361018070485
51,20,57678.36471316288
51,21,20194.0247134706
51,22,412028.1650552432
51,23,18610.10727933794
51,24,430883.0819894711
51,25,10786.54403472925
51,26,1017426.669989606
51,27,84430.74002517387
51,28,8905.609756003483
51,29,4884.449971676455
51,30,33267.03135790862
51,31,501.5279909602832
51,32,13102.38800726598
51,33,21009.92222530441
51,34,4725.904045894742
51,35,5828.260117105208
51,36,42.11600053310394
51,37,944.0489762024954
51,38,13433.18109881016
51,39,53286.59350197599
51,40,13984.25867743406
51,41,134.7969994544983
51,42,24694.54092856974
51,43,1892.183973487467
51,44,2588.867002475425
51,45,79.94400046765804
51,46,26.46900092810392
51,47,14.68100038170815
51,48,5708.20498087164
51,49,606.7779978621984
51,50,82.68500239029527
51,51,35.03699960140511
51,52,905.0339961408172
51,53,17.12000058195554
51,54,501.4780001528561
51,55,15431.46874560602
51,56,4328.437065997045
51,57,5950.021083222702
51,58,84.74800112657249
51,59,679.9420077148825
51,60,702.6330123022199
51,61,111438.2055668606
51,62,344744.2566689439
51,63,15394.78582175239
51,64,45748.12584270793
51,65,3507.434026595205
51,66,151.0180034525692
51,67,673.9140062283259
51,68,10345.09003277496
51,69,9108.951997874188
51,70,23473.03629193245
51,71,8081058.706306785
51,72,257530.0362548968
51,73,7905.458114129724
51,74,20144.94127958361
51,75,128.6039988398552
51,76,99603.72765466769
51,78,7993.637051208876
51,79,119.075002245605
51,80,.0439999997615814
51,81,3885.485937634483
51,82,7747.085042472929
51,83,7985.929054617882
51,84,326015.1584261819
51,85,1014353.405559806
51,86,2607.3220477961
51,87,100144.8612925867
51,88,26214.67891340703
51,89,143.5970039814711
51,90,140579.7941028336
51,91,9336.031079226872
51,92,776.3690047273412
51,93,.0379999987781048
51,94,39171.88651013386
51,95,6350.533964110771
51,96,18250.22764866997
51,97,1015.32602162566
52,1,3648.446998327971
52,2,127.9370032548904
52,3,698.805990666151
52,4,29.00800013286062
52,5,19.61099918931723
52,6,8.244000159204006
52,7,18.16099966457114
52,8,133.213999713771
52,9,222.1700019261334
52,10,82.27399969100952
52,11,3713.555958295707
52,12,84.45899966545403
52,13,6.308000087738037
52,15,15371.04304592498
52,16,1168.287997945212
52,17,851.67098581139
52,18,213.3029989786446
52,19,16127.91609636974
52,20,3802.418999941088
52,21,3981.488015830051
52,22,101108.6759166613
52,23,1326.440012173727
52,24,996.8960086405277
52,25,9125.529845030513
52,27,69369.17716032639
52,28,673.2200082438067
52,29,727.7129975163843
52,30,30063.06189403101
52,31,33.12499946262687
52,32,2074.683013822418
52,33,3904.979042226914
52,34,738.0850048494758
52,35,235.7840023888275
52,36,4.207999896258116
52,37,44.66100004781038
52,38,12406.74299888685
52,39,5399.202968605096
52,40,1055.875000440981
52,41,47.81100082397461
52,42,1353.446993547957
52,43,5.947999782860279
52,44,627.906996242702
52,45,.8120000064373016
52,46,20.87999948859215
52,47,319.1700077056885
52,48,15757.14401211892
52,49,1003.573005129234
52,52,75.51899809017777
52,53,.0040000001899898
52,55,.0419999994337559
52,56,12.58500011020806
52,57,21.24199990555644
52,58,11.25999984308146
52,59,12.22300006076694
52,60,2.608000040054321
52,61,1360.351986854221
52,62,3142.577014293754
52,63,3017.669034974417
52,64,2153.173029935919
52,65,364.1220102369552
52,66,39.36899928189814
52,67,19.87800084147602
52,68,131.1360011118231
52,69,376.4700036311988
52,70,1003.64100814471
52,71,8740.323825586587
52,72,15444.63199317059
52,73,8516.181993575534
52,74,2349.482986695599
52,76,8938.333059935714
52,78,258.1730151362717
52,82,330.6890005236492
52,83,369.2359940293245
52,84,8671.867923244718
52,85,8687.979013401782
52,86,645.2110027298331
52,87,14959.6642219713
52,88,4659.52490080893
52,89,20786.12572309375
52,90,15008.26065197843
52,91,5353.958952090703
52,92,75.51999993145
52,93,.2129999995231628
52,94,1969.413018337451
52,95,574.2750027058646
52,96,185.3259975358378
52,97,163.1730027260492
56,1,891658.2374941623
56,2,4087118.343036651
56,3,489019.4941835348
56,4,5157594.090062013
56,5,163794.8077824889
56,6,582458.5307376634
56,7,2922970.918348935
56,8,1661555.439083274
56,9,905068.2723204595
56,10,506168.8659877633
56,11,1692467.255109904
56,12,515367.0570855896
56,13,93840.4348123041
56,14,24938.7421766906
56,15,2965940.497427616
56,16,1222381.956842348
56,17,2242404.985441276
56,18,5627894.195164148
56,19,4926488.318352699
56,20,6020154.264176385
56,21,3029939.088822216
56,22,4454011.076224161
56,23,2451733.406006196
56,24,1205646.35734031
56,25,1073003.672521835
56,26,765365.5164387826
56,27,61276903.3058041
56,28,3841209.816304481
56,29,16654272.13457355
56,30,52254018.37736284
56,31,2337036.751013977
56,32,3088819.014759827
56,33,3005531.22527719
56,34,3609186.706668348
56,35,1201675.298305158
56,36,65351.07848465268
56,37,795175.6661630345
56,38,10363329.30146318
56,39,24294836.64986212
56,40,2853316.685041955
56,41,77961.76269569853
56,42,589163.3546163191
56,43,2984.703003233764
56,44,2718779.083174036
56,45,7218.424059362733
56,46,6989.193095125956
56,47,401316.0169753238
56,48,3363968.160986772
56,49,772629.0802073777
56,50,1711.263014057535
56,51,56546.54204457777
56,52,138706.5067912672
56,53,495425.6942512594
56,54,472109.1726685564
56,55,824143.1975563498
56,56,316307.695085319
56,57,994760.5057633868
56,58,132455.5437891389
56,59,453237.5977735596
56,60,78093.68170838314
56,61,1963690.215148401
56,62,1173576.131955674
56,63,590518.9447898973
56,64,2570115.64919279
56,65,77842.16992070631
56,66,20104.14200728585
56,67,23707.59925081686
56,68,1054596.766528931
56,69,649567.9048285546
56,70,2225417.832937296
56,71,15244828.25446003
56,72,14670621.43356027
56,73,4258464.315221899
56,74,4550539.248704811
56,75,286945.1606489187
56,76,3165665.539422113
56,78,391244.962150111
56,79,1308092.239842578
56,80,306828.5852495516
56,81,218072.1695754402
56,82,714224.549458259
56,83,521410.6603423045
56,84,21602149.86922994
56,85,12336852.84698862
56,86,253189.1435382174
56,87,31024526.6447808
56,88,957507.2057584929
56,89,1382389.370784237
56,90,7254843.983664407
56,91,104105.9985635165
56,92,55654.36419355811
56,93,207211.5980797461
56,94,1701753.728394744
56,95,961205.7239198639
56,96,453465.1968118631
56,97,582070.0382290765
60,1,24.5
60,2,141.2070009708405
60,3,48.14400011301041
60,4,14.57099973224103
60,5,.1340000033378601
60,6,.6280000172555447
60,7,16.85199999809265
60,8,10.95999978482723
60,9,3.099000033922493
60,10,.6119999885559082
60,12,.0209999997168779
60,15,1.25600004196167
60,16,3.386999995447695
60,17,3.382999943569303
60,18,18.14599942974746
60,19,162.4990052394569
60,20,105.1739976145327
60,21,273.8239983897656
60,22,3715.079967458616
60,24,32.61799949780107
60,25,.9839999964460731
60,27,387.9510128349066
60,28,.0149999996647239
60,29,.2169999935431406
60,30,89.91500048711896
60,31,182.8350028991699
60,32,20.509999839589
60,33,197.9209984935587
60,34,43.18000008154195
60,35,8.427000030875206
60,38,87.74300084495917
60,39,152.0179986867588
60,40,125.8630005865125
60,41,2.586999893188477
60,42,149.4950017880183
60,44,6.536999940872192
60,45,.0949999988079071
60,46,2.614000082015991
60,48,94.11599991098046
60,49,123.4999994256068
60,52,1.570000052452087
60,53,.1270000040531158
60,54,2.160999953746796
60,55,.0810000002384186
60,56,29.39399928133935
60,57,2.009000025689602
60,58,.125999998068437
60,59,46.1459990888834
60,60,.3499999940395355
60,61,41.97699956595898
60,62,127.2809993000701
60,63,84.35999976145104
60,64,26.55700007360429
60,65,10.95600017800462
60,68,3.601000018185005
60,69,81.84000116586685
60,70,11.33999968844
60,71,1304.427979126456
60,72,3.642999973148108
60,73,398.7109924070537
60,74,343.8599967453629
60,75,.0570000000298023
60,76,70.56799920089543
60,78,146.3639984130859
60,81,1.932999968528748
60,82,336.9670027750544
60,83,338.017010002397
60,84,12788.97016470786
60,85,4382.912924305769
60,86,5395.717889368534
60,87,194.2570002523717
60,88,27927.75195384026
60,89,184157.1135013103
60,90,2179.15400344017
60,91,474.1640021391213
60,92,28.67699944972992
60,94,109.7430002334295
60,95,361.1559998260345
60,96,11.55299997224938
60,97,1210.951999522746
64,2,.0199999995529652
64,4,1.521000050008297
64,6,2.473999932408333
64,7,1175.335002317908
64,8,507.4379849722609
64,9,5098.551816676394
64,10,26.62000013329089
64,11,.1009999997913837
64,12,55.98699885606766
64,13,15.39699979126453
64,15,.0489999987185001
64,17,.3409999907016754
64,19,1414.630041014054
64,20,770.8919908222742
64,21,101.1600005999207
64,22,21340.5818502492
64,25,93777.7504504025
64,27,8.077999800443649
64,28,12471.41560006142
64,29,8.721999689936638
64,30,1.585999969393015
64,32,30.45900039374828
64,33,28.81500007724389
64,34,12.02099963091314
64,35,.1500000059604645
64,36,.0020000000949949
64,38,101.1159962322563
64,39,652.703998551704
64,40,13.37300013005733
64,42,2.824000031454489
64,44,6959.896910514683
64,46,.0480000004172325
64,48,10.57299973443151
64,49,25.18100022338331
64,51,1.746000051498413
64,54,.0949999988079071
64,55,33.53400039672852
64,57,.738999992609024
64,59,.656000018119812
64,61,11.20300001837313
64,62,17.14099990297109
64,63,17.26599990297109
64,64,64.90299830771983
64,65,1.119999993592501
64,68,40.21499980986118
64,69,28.30300034023821
64,70,.4869999885559082
64,71,384.2809946648777
64,72,213473.7306281328
64,73,28.65000010188669
64,74,1.306999981403351
64,76,.0089999996125698
64,82,.8080000000772998
64,83,13.89700011815876
64,84,1230.129007156938
64,85,1504.295037337579
64,87,23.58000060310587
64,88,98699.53237247467
64,90,694.3870152807795
64,91,9.583999633789063
64,92,1.350999994203448
64,93,6.541999816894531
64,94,41.53600000962615
64,95,9.132000133395195
64,96,.9329999918118119
64,97,128.8600012697279
68,1,29.23299968242645
68,2,232760.9957024157
68,3,.0209999997168779
68,4,27867.91152656544
68,5,15123.33787913993
68,6,21.45099957659841
68,7,15888.10216797842
68,8,236974.5014836129
68,9,16033.33885873854
68,10,103814.6904601172
68,11,1822.436998195946
68,12,202438.4108097133
68,13,3.935000050696544
68,14,74.16000090166926
68,15,527189.0250296891
68,16,9201.843216074514
68,17,49242.20888471976
68,18,16065.91205968102
68,19,16651.21516626317
68,20,18131.3329607558
68,21,1037.303992322995
68,22,35689.5509677988
68,23,703487.4933839589
68,24,71.53499832749367
68,25,115487.0527483409
68,26,2714056.397667389
68,27,1763855.827393129
68,28,69349.84633679292
68,29,5548.716100449441
68,30,1976.215022897348
68,31,170336.2210157481
68,32,759.3060132381506
68,33,7343.37481378112
68,34,2453.610992391245
68,35,371.307993574068
68,36,10074.90187835693
68,37,21.93600043654442
68,38,5210.501039325725
68,39,4831.135005145101
68,40,325.5310021484038
68,41,16045.41289710253
68,42,4665.312061885139
68,43,1.157999999821186
68,44,141242.9957073755
68,46,15.25299991667271
68,47,133.1710052490234
68,48,16133.25526184461
68,49,463.6190000785282
68,51,7828.454053770751
68,52,1460.746986923274
68,53,4.573000175878406
68,54,4433.431085083517
68,55,.2459999993443489
68,56,307.0489971432835
68,57,7.409999901312403
68,58,244.5670058494434
68,59,127.5899997279048
68,60,8.906999768572859
68,61,2682.840990333003
68,62,1143.220004762989
68,63,2365.859975157422
68,64,3684.913018980646
68,65,18127.61598155927
68,66,.251999996136874
68,67,170.9540018672124
68,68,8264.720950609073
68,69,4444.207009592559
68,70,202.1449982379563
68,71,1523820.21950746
68,72,34421.48991815932
68,73,2997.753991607227
68,74,31927.24043195695
68,75,1552.460982704535
68,76,23556.26262349985
68,78,1070.819969866425
68,79,9.063000253401697
68,80,652633.9049571604
68,81,9612.021177023649
68,82,515.3379973685369
68,83,419.3149886316387
68,84,38498.09029281838
68,85,19082.05294819491
68,86,958.8330271951854
68,87,4782.504992295871
68,88,70808.80899932981
68,90,10451.71209246491
68,91,237.8340075872838
68,92,82.94700117222965
68,93,104.7839980125427
68,94,8956.918836145196
68,95,582.1769919063663
68,96,109.2509993378771
68,97,478.0189991776133
70,1,2518.346032509115
70,2,25550.64511652291
70,3,13432.54999808967
70,4,86891.05421917397
70,5,1173.305015288293
70,6,5455.858951533213
70,7,22912.42113578867
70,8,50871.24295993603
70,9,13134.88684850233
70,10,6640.375752692344
70,11,15264.80600840179
70,12,12855.68877103995
70,13,49.38999960524961
70,14,6.395000100135803
70,15,73340.21519619389
70,16,65504.92444354296
